Local_Time,AQI,AQI_Pollutant,CO,NO2,O3,PM10,PM25,SO2,Clouds,Precipitation,Pressure,Relative_Humidity,Temperature,Wind_Speed,Wind_Direction,BLH
2024-03-30 18:00:00,126.0,PM2.5,559.0,22.5,108.0,65.4,45.5,24.5,2,0.0,1003.9,81,27.4,16.1,132,
2024-03-30 19:00:00,142.0,PM2.5,672.0,30.8,80.0,75.4,52.2,29.1,2,0.0,1004.8,88,26.1,16.5,134,
2024-03-30 20:00:00,128.0,PM2.5,646.0,29.1,73.0,67.1,46.3,27.9,15,0.0,1006.2,91,25.2,12.2,152,
2024-03-30 21:00:00,115.0,PM2.5,609.0,26.6,63.0,59.5,41.3,26.1,7,0.0,1007.0,94,24.5,14.4,143,
2024-03-30 22:00:00,110.0,PM2.5,567.0,23.8,57.0,56.0,39.0,23.8,5,0.0,1007.5,97,23.9,13.8,141,
2024-03-30 23:00:00,108.0,PM2.5,516.0,20.6,58.0,54.9,38.3,20.3,1,0.0,1007.4,97,23.6,13.7,135,
2024-03-31 00:00:00,106.0,PM2.5,460.0,17.1,62.0,54.0,37.5,16.2,4,0.0,1006.9,98,23.4,12.8,128,
2024-03-31 01:00:00,102.0,PM2.5,417.0,14.6,65.0,52.3,36.1,13.4,4,0.0,1006.1,98,23.2,11.2,130,
2024-03-31 02:00:00,99.0,PM2.5,392.0,13.3,64.0,50.6,34.9,12.6,2,0.0,1005.6,98,23.0,6.8,115,
2024-03-31 03:00:00,97.0,PM2.5,381.0,13.0,62.0,49.2,33.9,13.1,16,0.0,1005.5,99,22.3,3.5,66,
2024-03-31 04:00:00,96.0,PM2.5,389.0,13.5,59.0,48.7,33.5,14.3,17,0.0,1005.4,100,22.2,4.1,45,
2024-03-31 05:00:00,98.0,PM2.5,430.0,15.8,52.0,49.7,34.3,16.6,100,0.0,1005.8,100,22.0,4.2,31,
2024-03-31 06:00:00,103.0,PM2.5,491.0,19.0,44.0,52.6,36.4,19.7,100,0.0,1006.6,100,21.8,3.5,24,
2024-03-31 07:00:00,152.0,PM2.5,539.0,20.5,38.0,82.2,56.6,19.8,100,0.0,1007.2,96,23.3,3.6,37,
2024-03-31 08:00:00,154.0,PM2.5,531.0,18.5,51.0,89.2,61.2,20.0,100,0.0,1008.5,91,24.6,3.3,6,
2024-03-31 09:00:00,158.0,PM2.5,521.0,15.6,70.0,100.6,69.2,20.3,100,0.0,1008.6,83,26.3,7.1,319,
2024-03-31 10:00:00,160.0,PM2.5,518.0,12.9,96.0,106.9,73.6,20.4,98,0.0,1008.1,79,27.5,5.2,304,
2024-03-31 11:00:00,163.0,PM2.5,526.0,10.4,134.0,113.4,78.2,19.7,68,0.0,1007.0,72,29.3,1.9,292,
2024-03-31 12:00:00,166.0,PM2.5,541.0,8.0,179.0,122.9,84.8,18.8,42,0.0,1005.4,71,30.4,3.3,96,
2024-03-31 13:00:00,203.0,O3,559.0,6.7,216.0,132.2,91.3,18.8,89,0.0,1003.8,70,31.4,5.7,108,
2024-03-31 14:00:00,218.0,O3,569.0,6.4,243.0,138.3,95.2,20.1,93,0.0,1002.5,69,31.8,8.5,126,
2024-03-31 15:00:00,227.0,O3,582.0,7.1,261.0,142.5,98.0,22.2,78,0.0,1001.4,68,32.0,10.8,120,
2024-03-31 16:00:00,228.0,O3,627.0,9.8,262.0,145.3,100.1,25.1,77,0.0,1000.6,69,32.0,11.2,130,
2024-03-31 17:00:00,214.0,O3,748.0,16.4,236.0,146.2,100.8,29.9,59,0.0,1000.4,74,31.6,9.0,113,
2024-03-31 18:00:00,177.0,O3,902.0,24.9,192.0,145.3,100.4,35.5,66,0.0,1000.7,81,30.0,7.0,111,
2024-03-31 19:00:00,173.0,PM2.5,946.0,28.5,157.0,143.4,99.0,38.3,88,0.0,1001.0,85,29.2,15.0,117,
2024-03-31 20:00:00,166.0,PM2.5,894.0,26.8,133.0,122.0,84.1,34.4,11,0.0,1001.9,80,28.5,16.2,143,
2024-03-31 21:00:00,157.0,PM2.5,818.0,24.3,100.0,97.6,66.8,28.8,35,0.0,1002.9,81,27.2,11.5,131,
2024-03-31 22:00:00,148.0,PM2.5,740.0,21.7,76.0,80.1,54.4,23.8,66,0.0,1003.0,81,26.6,12.8,130,
2024-03-31 23:00:00,127.0,PM2.5,659.0,18.9,72.0,68.5,46.2,19.9,89,0.0,1003.2,79,26.5,14.8,139,
2024-04-01 00:00:00,112.0,PM2.5,575.0,16.0,77.0,59.8,39.9,16.7,76,0.0,1002.5,79,26.1,12.5,139,
2024-04-01 01:00:00,101.0,PM2.5,509.0,13.7,82.0,54.1,35.7,14.3,0,0.0,1001.7,81,25.6,12.2,137,
2024-04-01 02:00:00,94.0,PM2.5,461.0,11.9,85.0,49.9,32.6,13.1,0,0.0,1000.6,85,25.0,9.9,136,
2024-04-01 03:00:00,90.0,PM2.5,429.0,10.6,87.0,47.6,30.7,12.8,0,0.0,1000.1,89,24.3,8.7,142,
2024-04-01 04:00:00,89.0,PM2.5,434.0,10.8,86.0,46.9,30.3,13.3,4,0.0,1000.3,94,22.9,7.3,110,
2024-04-01 05:00:00,89.0,PM2.5,504.0,14.0,73.0,46.3,30.4,14.6,96,0.0,1000.9,94,23.1,5.4,82,
2024-04-01 06:00:00,92.0,PM2.5,609.0,18.7,57.0,47.6,31.7,16.7,99,0.0,1001.9,96,22.8,5.4,70,
2024-04-01 07:00:00,110.0,PM2.5,672.0,19.6,49.0,57.0,39.1,18.3,100,0.0,1002.8,91,24.0,6.8,65,
2024-04-01 08:00:00,112.0,PM2.5,671.0,19.1,70.0,58.1,39.8,22.2,99,0.0,1004.2,85,26.1,3.9,68,
2024-04-01 09:00:00,118.0,PM2.5,671.0,18.3,101.0,62.4,42.4,27.6,95,0.0,1004.9,81,27.8,0.4,90,
2024-04-01 10:00:00,140.0,PM2.5,678.0,17.0,142.0,75.7,51.3,32.0,95,0.0,1004.5,77,29.4,0.7,270,
2024-04-01 11:00:00,192.0,O3,704.0,14.5,203.0,95.5,65.0,34.7,93,0.0,1003.7,73,31.0,3.3,193,
2024-04-01 12:00:00,234.0,O3,738.0,11.4,274.0,118.0,80.3,36.3,99,0.0,1002.3,70,32.7,6.5,177,
2024-04-01 13:00:00,258.0,O3,755.0,9.5,320.0,133.2,90.6,36.8,96,0.0,1000.6,65,34.2,9.5,169,
2024-04-01 14:00:00,260.0,O3,739.0,9.3,324.0,135.5,91.5,35.4,89,0.0,999.4,63,34.7,11.2,182,
2024-04-01 15:00:00,249.0,O3,706.0,10.3,303.0,124.8,83.8,32.8,84,0.0,998.0,60,35.0,12.3,165,
2024-04-01 16:00:00,232.0,O3,676.0,12.2,270.0,108.5,73.1,30.9,77,0.0,997.2,67,34.4,13.6,140,
2024-04-01 17:00:00,207.0,O3,659.0,16.0,223.0,90.1,60.8,31.1,33,0.0,997.3,69,32.8,15.2,149,
2024-04-01 18:00:00,144.0,O3,646.0,20.8,166.0,68.7,46.7,32.1,2,0.0,997.8,74,31.0,17.8,148,
2024-04-01 19:00:00,151.0,PM2.5,713.0,23.7,141.0,82.9,56.2,31.9,96,0.0,998.0,71,29.5,18.7,146,
2024-04-01 20:00:00,124.0,PM2.5,682.0,22.6,123.0,66.6,44.8,28.5,10,0.0,999.5,77,28.2,14.0,132,
2024-04-01 21:00:00,105.0,PM2.5,636.0,20.9,99.0,55.9,37.3,23.9,0,0.0,1000.1,75,27.6,16.0,136,
2024-04-01 22:00:00,95.0,PM2.5,584.0,19.0,83.0,49.5,32.8,20.0,0,0.0,1000.4,72,27.4,17.5,148,
2024-04-01 23:00:00,87.0,PM2.5,519.0,16.5,84.0,44.0,29.0,17.7,0,0.0,1000.4,73,27.0,17.6,157,
2024-04-02 00:00:00,80.0,PM2.5,448.0,13.8,93.0,39.2,25.7,16.3,0,0.0,1000.2,75,26.5,18.3,158,
2024-04-02 01:00:00,77.0,PM2.5,398.0,11.8,100.0,38.1,24.7,15.4,0,0.0,999.6,77,26.0,18.2,153,
2024-04-02 02:00:00,79.0,PM2.5,375.0,10.6,101.0,39.2,25.3,15.1,0,0.0,998.7,79,25.4,15.6,151,
2024-04-02 03:00:00,82.0,PM2.5,375.0,10.2,99.0,41.9,26.9,15.3,0,0.0,998.5,81,24.9,13.2,154,
2024-04-02 04:00:00,87.0,PM2.5,409.0,11.2,94.0,45.2,29.0,16.3,0,0.0,998.6,82,24.5,12.9,150,
2024-04-02 05:00:00,92.0,PM2.5,504.0,15.1,81.0,49.1,31.5,18.3,0,0.0,999.0,83,24.1,9.5,151,
2024-04-02 06:00:00,100.0,PM2.5,634.0,20.5,65.0,54.5,35.2,21.0,0,0.0,999.9,87,23.2,6.1,135,
2024-04-02 07:00:00,129.0,PM2.5,738.0,23.4,52.0,71.9,47.0,21.2,0,0.0,1000.4,79,25.0,10.9,146,
2024-04-02 08:00:00,133.0,PM2.5,744.0,21.3,84.0,74.5,48.5,23.5,15,0.0,1002.5,83,26.9,3.6,135,
2024-04-02 09:00:00,143.0,PM2.5,751.0,18.3,129.0,81.3,52.7,26.6,23,0.0,1002.9,77,28.4,3.8,139,
2024-04-02 10:00:00,158.0,O3,759.0,15.4,177.0,95.9,62.6,29.2,1,0.0,1002.7,73,30.0,4.1,128,
2024-04-02 11:00:00,212.0,O3,770.0,12.6,232.0,114.3,75.2,30.7,4,0.0,1001.8,69,31.5,5.5,122,
2024-04-02 12:00:00,241.0,O3,781.0,9.9,288.0,129.0,85.4,31.7,34,0.0,1000.7,64,33.0,7.9,129,
2024-04-02 13:00:00,259.0,O3,777.0,8.4,321.0,132.7,88.2,32.0,55,0.0,999.4,62,34.4,9.6,146,
2024-04-02 14:00:00,256.0,O3,748.0,8.5,316.0,128.5,85.7,31.7,30,0.0,998.0,61,35.2,11.3,153,
2024-04-02 15:00:00,241.0,O3,704.0,9.9,287.0,119.0,79.6,30.8,16,0.0,996.9,64,34.3,16.9,142,
2024-04-02 16:00:00,221.0,O3,668.0,12.0,250.0,103.4,69.4,29.5,6,0.0,996.5,66,33.2,17.7,141,
2024-04-02 17:00:00,190.0,O3,650.0,15.7,202.0,86.1,57.9,27.6,11,0.0,996.4,68,31.6,18.1,139,
2024-04-02 18:00:00,130.0,PM2.5,639.0,20.3,146.0,70.3,47.3,25.2,10,0.0,997.0,69,30.1,15.8,137,
2024-04-02 19:00:00,133.0,PM2.5,649.0,23.6,115.0,73.1,48.5,23.3,4,0.0,997.6,70,29.1,14.5,138,
2024-04-02 20:00:00,120.0,PM2.5,637.0,22.2,107.0,65.0,43.3,22.0,5,0.0,999.3,81,27.9,10.0,103,
2024-04-02 21:00:00,109.0,PM2.5,618.0,20.2,96.0,58.4,38.9,20.1,1,0.0,1000.1,84,26.9,10.2,100,
2024-04-02 22:00:00,103.0,PM2.5,591.0,18.2,88.0,54.6,36.3,18.3,0,0.0,1000.3,83,26.5,14.3,115,
2024-04-02 23:00:00,98.0,PM2.5,548.0,16.2,88.0,51.9,34.3,16.8,0,0.0,1000.4,80,26.4,12.2,124,
2024-04-03 00:00:00,93.0,PM2.5,497.0,14.2,92.0,48.7,32.0,15.4,0,0.0,1000.4,80,26.0,10.4,124,
2024-04-03 01:00:00,90.0,PM2.5,456.0,12.7,93.0,46.9,30.7,14.3,0,0.0,1000.1,82,25.5,10.4,124,
2024-04-03 02:00:00,88.0,PM2.5,425.0,11.4,90.0,45.8,29.8,13.4,0,0.0,999.6,81,25.4,12.2,133,
2024-04-03 03:00:00,88.0,PM2.5,406.0,10.6,85.0,45.3,29.5,12.8,0,0.0,999.5,82,25.0,9.9,134,
2024-04-03 04:00:00,87.0,PM2.5,418.0,11.1,78.0,45.3,29.4,13.0,0,0.0,999.7,85,24.2,7.6,121,
2024-04-03 05:00:00,88.0,PM2.5,490.0,14.3,65.0,45.4,29.8,14.4,0,0.0,1000.4,91,23.2,5.2,102,
2024-04-03 06:00:00,92.0,PM2.5,595.0,18.7,50.0,47.4,31.5,16.6,0,0.0,1001.4,94,22.6,5.5,79,
2024-04-03 07:00:00,124.0,PM2.5,667.0,20.9,47.0,66.4,44.8,18.9,0,0.0,1002.3,89,24.4,6.2,69,
2024-04-03 08:00:00,133.0,PM2.5,658.0,19.0,74.0,72.9,48.3,21.5,0,0.0,1003.6,83,26.9,5.0,69,
2024-04-03 09:00:00,148.0,PM2.5,646.0,16.3,113.0,82.9,54.5,25.1,0,0.0,1004.1,77,28.5,2.9,90,
2024-04-03 10:00:00,156.0,PM2.5,647.0,13.8,157.0,99.7,65.4,28.3,0,0.0,1003.9,74,30.0,1.0,45,
2024-04-03 11:00:00,163.0,PM2.5,672.0,11.4,211.0,119.7,78.9,30.7,0,0.0,1003.4,70,31.5,2.2,90,
2024-04-03 12:00:00,232.0,O3,710.0,9.1,270.0,138.3,92.0,32.7,4,0.0,1002.2,67,32.8,4.2,121,
2024-04-03 13:00:00,254.0,O3,742.0,7.9,312.0,155.1,103.1,34.3,0,0.0,1000.7,64,33.8,7.6,135,
2024-04-03 14:00:00,264.0,O3,760.0,8.1,331.0,165.8,110.8,35.8,1,0.0,999.4,62,34.7,9.2,149,
2024-04-03 15:00:00,265.0,O3,771.0,9.4,333.0,168.1,112.5,36.9,9,0.0,998.2,60,35.4,12.2,152,
2024-04-03 16:00:00,255.0,O3,782.0,11.9,314.0,159.3,106.9,37.0,5,0.0,997.5,64,34.8,15.5,144,
2024-04-03 17:00:00,227.0,O3,804.0,16.8,260.0,141.6,95.0,35.8,7,0.0,997.5,70,32.9,17.9,140,
2024-04-03 18:00:00,167.0,O3,825.0,22.9,184.0,118.3,79.6,33.6,1,0.0,998.1,71,30.9,17.6,139,
2024-04-03 19:00:00,160.0,PM2.5,855.0,26.3,139.0,109.7,73.1,30.7,1,0.0,999.2,75,29.5,13.8,137,
2024-04-03 20:00:00,153.0,PM2.5,808.0,24.6,124.0,89.6,59.5,27.5,6,0.0,1000.6,83,28.5,13.3,103,
2024-04-03 21:00:00,139.0,PM2.5,740.0,22.1,103.0,77.1,50.9,23.1,2,0.0,1001.5,86,27.4,13.1,106,
2024-04-03 22:00:00,128.0,PM2.5,674.0,19.6,88.0,70.5,46.4,19.2,0,0.0,1001.9,87,26.5,13.6,107,
2024-04-03 23:00:00,120.0,PM2.5,613.0,17.1,86.0,65.9,43.2,16.6,0,0.0,1001.4,86,26.2,15.5,115,
2024-04-04 00:00:00,110.0,PM2.5,552.0,14.7,91.0,60.1,39.1,14.6,0,0.0,1000.9,85,26.0,11.8,121,
2024-04-04 01:00:00,103.0,PM2.5,503.0,12.7,94.0,55.9,36.3,13.2,0,0.0,1000.6,87,25.5,7.3,110,
2024-04-04 02:00:00,98.0,PM2.5,463.0,11.3,93.0,53.1,34.3,12.3,0,0.0,1000.3,89,25.0,8.2,105,
2024-04-04 03:00:00,95.0,PM2.5,434.0,10.3,91.0,51.3,33.2,12.0,0,0.0,999.9,89,24.7,7.4,104,
2024-04-04 04:00:00,94.0,PM2.5,430.0,10.5,87.0,50.4,32.4,12.3,0,0.0,1000.4,92,24.1,5.1,98,
2024-04-04 05:00:00,93.0,PM2.5,473.0,12.9,78.0,50.3,32.2,13.5,0,0.0,1001.1,94,23.6,4.1,52,
2024-04-04 06:00:00,95.0,PM2.5,541.0,16.5,68.0,50.8,32.9,15.4,0,0.0,1002.0,94,23.8,6.1,62,
2024-04-04 07:00:00,109.0,PM2.5,677.0,20.2,60.0,57.9,38.6,17.9,0,0.0,1002.6,89,25.0,7.2,63,
2024-04-04 08:00:00,107.0,PM2.5,647.0,17.4,89.0,57.5,37.8,19.2,0,0.0,1004.0,84,27.1,7.4,76,
2024-04-04 09:00:00,109.0,PM2.5,606.0,13.5,131.0,59.3,38.9,21.1,0,0.0,1004.6,78,28.8,8.4,100,
2024-04-04 10:00:00,151.0,O3,579.0,10.2,172.0,66.1,43.7,22.8,0,0.0,1004.4,74,30.2,7.3,110,
2024-04-04 11:00:00,201.0,O3,579.0,8.1,212.0,75.0,49.9,24.0,0,0.0,1003.8,70,31.5,7.6,115,
2024-04-04 12:00:00,222.0,O3,592.0,6.6,251.0,84.3,56.3,25.1,2,0.0,1003.0,67,32.8,8.9,122,
2024-04-04 13:00:00,236.0,O3,601.0,5.9,277.0,93.1,62.6,26.0,2,0.0,1001.5,64,33.8,10.7,130,
2024-04-04 14:00:00,241.0,O3,594.0,5.8,288.0,98.5,66.4,26.8,4,0.0,1000.3,65,34.3,12.0,136,
2024-04-04 15:00:00,241.0,O3,582.0,6.6,287.0,97.3,65.7,27.4,1,0.0,999.4,65,34.4,14.5,134,
2024-04-04 16:00:00,231.0,O3,580.0,8.8,268.0,89.2,60.3,27.8,3,0.0,999.2,64,33.5,17.1,136,
2024-04-04 17:00:00,205.0,O3,605.0,14.2,220.0,77.1,52.4,27.6,13,0.0,999.5,70,32.0,14.3,131,
2024-04-04 18:00:00,124.0,O3,639.0,21.1,155.0,65.4,44.2,27.2,4,0.0,1000.0,74,30.5,13.5,119,
2024-04-04 19:00:00,142.0,PM2.5,660.0,24.7,107.0,78.7,52.3,26.1,2,0.0,1000.8,79,29.1,14.2,97,
2024-04-04 20:00:00,130.0,PM2.5,620.0,23.1,97.0,71.5,47.3,25.4,3,0.0,1001.9,86,28.0,13.4,95,
2024-04-04 21:00:00,121.0,PM2.5,564.0,20.8,82.0,66.6,43.8,24.4,1,0.0,1002.9,89,26.8,15.2,97,
2024-04-04 22:00:00,118.0,PM2.5,514.0,18.6,71.0,64.7,42.4,24.0,0,0.0,1003.3,90,26.0,15.5,94,
2024-04-04 23:00:00,118.0,PM2.5,475.0,16.8,67.0,64.7,42.3,25.0,0,0.0,1003.4,91,25.4,15.2,85,
2024-04-05 00:00:00,117.0,PM2.5,441.0,15.1,67.0,64.3,41.9,26.5,4,0.0,1003.4,93,25.1,15.5,72,
2024-04-05 01:00:00,115.0,PM2.5,417.0,13.6,66.0,62.9,41.1,26.7,18,0.0,1003.4,92,25.1,16.1,74,
2024-04-05 02:00:00,110.0,PM2.5,402.0,12.1,64.0,59.6,39.2,24.1,100,0.0,1003.4,92,25.2,14.5,76,
2024-04-05 03:00:00,103.0,PM2.5,397.0,10.9,61.0,55.3,36.4,20.3,100,0.0,1003.2,90,25.6,15.7,81,
2024-04-05 04:00:00,101.0,PM2.5,409.0,10.5,58.0,54.4,35.7,17.5,100,0.0,1003.6,89,25.6,14.3,78,
2024-04-05 05:00:00,93.0,PM2.5,447.0,11.8,52.0,48.3,31.9,16.8,100,0.0,1004.3,89,25.7,13.5,81,
2024-04-05 06:00:00,93.0,PM2.5,501.0,14.0,45.0,48.5,32.0,17.3,100,0.0,1005.1,88,25.8,13.4,85,
2024-04-05 07:00:00,120.0,PM2.5,450.0,15.2,42.0,67.1,43.2,19.7,100,0.0,1005.9,88,26.0,12.3,97,
2024-04-05 08:00:00,124.0,PM2.5,490.0,15.2,44.0,69.4,44.8,20.7,100,0.0,1006.4,89,27.0,17.9,140,
2024-04-05 09:00:00,123.0,PM2.5,545.0,15.2,47.0,68.5,44.6,22.0,100,0.0,1006.9,85,27.5,14.8,141,
2024-04-05 10:00:00,117.0,PM2.5,590.0,14.7,51.0,63.1,41.9,22.9,100,0.0,1006.8,80,28.4,15.8,139,
2024-04-05 11:00:00,106.0,PM2.5,611.0,13.3,58.0,56.1,37.7,22.7,100,0.0,1006.5,77,28.5,19.1,136,
2024-04-05 12:00:00,96.0,PM2.5,622.0,11.4,67.0,49.1,33.5,22.2,100,0.0,1005.8,77,28.5,18.9,132,
2024-04-05 13:00:00,112.0,PM2.5,631.0,10.6,74.0,59.0,39.9,22.4,100,0.0,1004.7,78,28.5,19.7,128,
2024-04-05 14:00:00,108.0,PM2.5,638.0,11.3,79.0,56.2,38.4,24.1,100,0.0,1003.9,81,27.8,18.9,125,
2024-04-05 15:00:00,116.0,PM2.5,643.0,13.1,83.0,61.2,41.7,26.7,100,0.0,1003.1,82,27.4,18.6,122,
2024-04-05 16:00:00,133.0,PM2.5,664.0,15.7,83.0,71.2,48.5,29.0,100,0.0,1002.7,82,27.0,16.7,123,
2024-04-05 17:00:00,151.0,PM2.5,722.0,20.1,76.0,82.9,56.3,31.1,100,0.0,1002.9,82,26.9,16.6,124,
2024-04-05 18:00:00,156.0,PM2.5,796.0,25.5,65.0,95.9,65.0,33.0,100,0.0,1003.5,83,26.5,16.2,127,
2024-04-05 19:00:00,155.0,PM2.5,569.0,28.4,67.0,99.4,63.8,31.5,100,0.0,1004.4,83,26.4,14.4,122,
2024-04-05 20:00:00,152.0,PM2.5,555.0,26.3,68.0,92.0,58.4,31.5,100,0.0,1005.9,84,26.0,16.4,116,
2024-04-05 21:00:00,146.0,PM2.5,534.0,23.4,69.0,84.8,53.8,31.5,100,0.0,1006.9,83,26.0,15.0,117,
2024-04-05 22:00:00,140.0,PM2.5,512.0,21.0,70.0,81.7,51.3,31.2,100,0.0,1007.4,83,25.9,11.9,115,
2024-04-05 23:00:00,134.0,PM2.5,488.0,19.5,69.0,78.0,48.9,30.5,100,0.0,1007.2,83,25.8,12.2,118,
2024-04-06 00:00:00,126.0,PM2.5,463.0,18.5,68.0,73.1,45.6,29.5,100,0.0,1006.8,83,25.5,12.2,114,
2024-04-06 01:00:00,120.0,PM2.5,440.0,17.6,66.0,69.6,43.3,28.4,100,0.0,1006.3,83,25.4,13.2,116,
2024-04-06 02:00:00,115.0,PM2.5,414.0,16.4,65.0,66.1,41.2,26.8,100,0.0,1005.9,84,25.1,12.0,111,
2024-04-06 03:00:00,111.0,PM2.5,391.0,15.2,64.0,63.3,39.6,25.1,100,0.0,1005.9,85,24.9,11.4,108,
2024-04-06 04:00:00,116.0,PM2.5,388.0,15.2,61.0,65.9,41.4,24.0,100,0.0,1005.9,86,24.8,12.8,112,
2024-04-06 05:00:00,110.0,PM2.5,425.0,17.3,54.0,61.9,39.2,24.0,100,0.0,1006.3,85,24.6,12.9,113,
2024-04-06 06:00:00,111.0,PM2.5,483.0,20.6,46.0,62.2,39.7,24.6,100,0.0,1007.2,84,24.5,11.8,110,
2024-04-06 07:00:00,127.0,PM2.5,505.0,21.6,45.0,72.6,46.2,24.8,100,0.0,1008.0,84,24.5,11.6,112,
2024-04-06 08:00:00,129.0,PM2.5,482.0,20.5,51.0,73.1,46.7,25.7,100,0.0,1008.9,84,25.1,15.2,126,
2024-04-06 09:00:00,119.0,PM2.5,449.0,19.1,59.0,67.8,42.8,27.0,100,0.0,1009.4,80,26.1,15.3,129,
2024-04-06 10:00:00,99.0,PM2.5,422.0,17.9,66.0,55.5,34.8,28.0,100,0.0,1008.9,78,27.1,17.2,143,
2024-04-06 11:00:00,94.0,PM2.5,408.0,17.3,71.0,51.3,32.4,28.6,100,0.0,1008.4,75,28.2,17.0,148,
2024-04-06 12:00:00,105.0,PM2.5,398.0,17.0,74.0,58.1,37.0,28.8,100,0.0,1007.4,75,28.4,18.3,148,
2024-04-06 13:00:00,116.0,PM2.5,384.0,16.8,75.0,64.7,41.4,28.2,100,0.0,1005.9,75,28.5,17.7,147,
2024-04-06 14:00:00,111.0,PM2.5,353.0,16.2,74.0,61.7,39.5,26.1,100,0.0,1004.8,76,28.5,18.4,140,
2024-04-06 15:00:00,96.0,PM2.5,317.0,15.7,72.0,52.7,33.4,23.2,100,0.0,1003.9,75,28.4,18.1,137,
2024-04-06 16:00:00,82.0,PM2.5,302.0,16.5,67.0,43.0,26.8,21.1,100,0.0,1003.5,81,27.4,15.9,129,
2024-04-06 17:00:00,74.0,PM2.5,330.0,19.9,58.0,37.1,23.0,20.3,100,0.0,1003.4,81,27.2,15.8,135,
2024-04-06 18:00:00,70.0,PM2.5,378.0,24.5,46.0,34.3,21.1,20.2,100,0.0,1004.0,83,26.8,14.6,128,
2024-04-06 19:00:00,86.0,PM2.5,395.0,21.0,46.0,46.6,28.6,17.5,98,0.0,1004.6,85,26.2,15.9,128,
2024-04-06 20:00:00,80.0,PM2.5,397.0,20.6,47.0,42.4,26.0,19.5,97,0.0,1005.6,90,25.3,13.0,129,
2024-04-06 21:00:00,79.0,PM2.5,399.0,20.0,48.0,41.2,25.3,22.2,100,0.0,1006.3,90,25.3,14.4,127,
2024-04-06 22:00:00,79.0,PM2.5,394.0,19.5,50.0,41.4,25.3,24.6,100,0.0,1006.9,90,25.2,12.7,115,
2024-04-06 23:00:00,77.0,PM2.5,376.0,19.1,54.0,40.9,24.7,26.4,100,0.1,1006.6,89,25.1,13.9,121,
2024-04-07 00:00:00,74.0,PM2.5,351.0,18.8,59.0,39.0,23.0,27.7,100,0.0,1006.1,87,25.0,14.4,122,
2024-04-07 01:00:00,72.0,PM2.5,326.0,18.3,63.0,38.2,22.1,28.3,100,0.0,1005.6,87,24.9,14.1,122,
2024-04-07 02:00:00,71.0,PM2.5,297.0,17.1,66.0,37.8,21.7,27.5,100,0.1,1004.9,87,24.8,13.8,118,
2024-04-07 03:00:00,72.0,PM2.5,268.0,15.6,69.0,38.9,22.2,25.8,100,0.1,1004.5,87,24.6,12.4,112,
2024-04-07 04:00:00,74.0,PM2.5,258.0,15.2,69.0,39.8,22.8,24.6,100,0.3,1004.9,90,24.3,11.2,105,
2024-04-07 05:00:00,76.0,PM2.5,283.0,16.8,64.0,41.3,23.9,24.1,100,0.5,1005.3,93,23.9,10.7,102,
2024-04-07 06:00:00,78.0,PM2.5,327.0,19.5,56.0,42.6,24.9,24.0,100,0.4,1006.0,93,23.6,10.6,100,
2024-04-07 07:00:00,67.0,PM2.5,391.0,23.7,49.0,33.1,19.8,25.5,100,0.3,1007.0,92,23.6,10.4,104,
2024-04-07 08:00:00,70.0,PM2.5,396.0,23.9,50.0,34.7,21.0,26.6,100,0.1,1007.8,88,24.5,11.4,114,
2024-04-07 09:00:00,72.0,PM2.5,403.0,24.1,50.0,35.6,21.9,28.2,100,0.1,1008.2,86,25.1,12.4,120,
2024-04-07 10:00:00,71.0,PM2.5,406.0,23.8,52.0,35.3,21.8,29.1,100,0.1,1007.9,84,25.9,14.0,125,
2024-04-07 11:00:00,74.0,PM2.5,403.0,22.7,55.0,36.6,23.1,29.2,100,0.1,1007.2,83,26.7,13.8,133,
2024-04-07 12:00:00,79.0,PM2.5,396.0,21.1,59.0,39.6,25.4,28.6,100,0.1,1006.3,81,27.4,14.1,140,
2024-04-07 13:00:00,83.0,PM2.5,385.0,19.7,62.0,42.0,27.2,27.4,100,0.1,1005.1,81,27.8,14.0,145,
2024-04-07 14:00:00,88.0,PM2.5,365.0,18.3,65.0,46.1,29.9,24.9,100,0.0,1003.9,82,27.8,12.7,145,
2024-04-07 15:00:00,89.0,PM2.5,341.0,17.0,67.0,46.8,30.4,21.6,100,0.0,1002.9,82,27.8,14.8,135,
2024-04-07 16:00:00,87.0,PM2.5,330.0,16.7,66.0,45.2,29.2,19.3,100,0.0,1002.6,82,27.6,16.1,129,
2024-04-07 17:00:00,90.0,PM2.5,346.0,18.4,60.0,47.5,30.7,18.6,100,0.0,1002.6,84,27.0,16.7,123,
2024-04-07 18:00:00,88.0,PM2.5,376.0,21.1,51.0,46.1,29.6,19.0,100,0.0,1003.1,84,26.6,17.1,125,
2024-04-07 19:00:00,90.0,PM2.5,430.0,23.3,45.0,48.4,30.7,20.7,47,0.0,1004.0,85,26.1,15.8,125,
2024-04-07 20:00:00,86.0,PM2.5,436.0,23.0,46.0,45.5,28.6,23.1,100,0.0,1005.3,86,25.2,13.2,116,
2024-04-07 21:00:00,83.0,PM2.5,444.0,22.5,46.0,43.7,27.2,26.5,100,0.0,1006.6,86,25.1,11.6,120,
2024-04-07 22:00:00,82.0,PM2.5,445.0,22.2,47.0,43.4,27.0,29.1,100,0.0,1007.2,86,25.1,10.3,102,
